Y,M,D,HH,MM,BOROUGH_x,LATITUDE,LONGITUDE,STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°),BOROUGH_y,VOL,DIRECTION
2019,11,16,12,45,MANHATTAN,40.76975,-73.96061,EAST 72 STREET,3 AVENUE,,1,0,0.7,0.0,0.0,0.0,17.7,20.0,BRONX,99,SB
2019,11,16,15,15,MANHATTAN,40.806973,-73.937645,EAST 128 STREET,PARK AVENUE,,0,0,2.7,0.0,0.0,0.0,21.3,34.0,MANHATTAN,238,NB
2019,11,16,15,0,MANHATTAN,40.762184,-73.993614,WEST 46 STREET,10 AVENUE,,1,0,2.7,0.0,0.0,0.0,21.3,34.0,MANHATTAN,388,NB
2019,11,16,20,0,BROOKLYN,40.68773,-73.95699,GREENE AVENUE,FRANKLIN AVENUE,,0,0,4.9,0.0,0.0,0.0,17.1,49.0,BROOKLYN,130,SB
2019,11,16,11,0,MANHATTAN,40.750988,-73.99063,WEST 34 STREET,7 AVENUE,,1,0,1.1,0.0,0.0,3.0,18.6,22.0,MANHATTAN,224,SB
2019,11,16,7,45,MANHATTAN,40.739506,-73.98476,EAST 23 STREET,LEXINGTON AVENUE,,0,0,4.5,0.0,0.0,0.0,15.1,357.0,MANHATTAN,143,SB
2019,11,16,9,15,QUEENS,40.75119,-73.90203,60 STREET,BROADWAY,,0,0,3.6,0.0,0.0,0.0,18.3,20.0,MANHATTAN,77,NB
2019,11,16,18,45,BRONX,40.895805,-73.89671,WEST 251 STREET,BROADWAY,,1,0,4.4,0.0,0.0,0.0,19.6,41.0,MANHATTAN,97,NB
2019,11,16,1,30,MANHATTAN,40.848392,-73.937675,WEST 178 STREET,BROADWAY,,0,0,6.1,0.0,0.0,0.0,11.3,297.0,MANHATTAN,37,NB
2019,11,16,1,30,MANHATTAN,40.717724,-73.98579,WILLIAMSBURG BRIDGE,CLINTON STREET,,0,0,6.1,0.0,0.0,0.0,11.3,297.0,BROOKLYN,25,SB
2019,11,16,1,15,MANHATTAN,40.779434,-73.94752,EAST 90 STREET,1 AVENUE,,0,0,6.1,0.0,0.0,0.0,11.3,297.0,MANHATTAN,256,NB
2019,11,16,10,30,MANHATTAN,40.787224,-73.95417,EAST 96 STREET,MADISON AVENUE,,0,0,1.7,0.0,0.0,5.0,18.5,24.0,MANHATTAN,76,NB
2019,11,16,17,30,QUEENS,40.75425,-73.827835,MAIN STREET,FRANKLIN AVENUE,,0,0,4.0,0.0,0.0,0.0,20.2,40.0,BROOKLYN,130,SB
2019,11,16,17,0,BRONX,40.8283,-73.88296,WESTCHESTER AVENUE,BRONX RIVER AVENUE,,0,1,4.0,0.0,0.0,0.0,20.2,40.0,BRONX,43,SB
2019,11,16,17,45,MANHATTAN,40.780853,-73.95672,EAST 87 STREET,PARK AVENUE,,0,0,4.0,0.0,0.0,0.0,20.2,40.0,MANHATTAN,238,NB
2019,11,16,17,15,BROOKLYN,40.650505,-74.01172,45 STREET,3 AVENUE,,1,0,4.0,0.0,0.0,0.0,20.2,40.0,BRONX,71,SB
2019,11,16,17,0,BROOKLYN,40.680016,-73.87743,LOGAN STREET,ATLANTIC AVENUE,,0,0,4.0,0.0,0.0,0.0,20.2,40.0,BROOKLYN,250,WB
2019,11,16,6,30,MANHATTAN,40.865795,-73.920006,WEST 207 STREET,SHERMAN AVENUE,,0,0,4.7,0.0,0.0,0.0,16.3,346.0,BRONX,6,SB
2019,11,16,16,15,MANHATTAN,40.75326,-74.00383,WEST 30 STREET,11 AVENUE,,1,0,3.4,0.0,0.0,0.0,20.7,39.0,MANHATTAN,303,SB
2019,11,16,8,15,,40.740364,-73.89972,65 PLACE,LAUREL HILL BOULEVARD,,2,0,4.4,0.0,0.0,0.0,16.0,9.0,QUEENS,15,SB
2019,11,16,8,0,BROOKLYN,40.627243,-74.02357,78 STREET,5 AVENUE,,1,0,4.4,0.0,0.0,0.0,16.0,9.0,MANHATTAN,203,SB
2019,11,16,3,45,BRONX,,,CROSS BRONX EXPRESSWAY,ROSEDALE AVENUE,,0,0,5.7,0.0,0.0,0.0,16.2,328.0,BRONX,3,NB
2019,11,16,0,45,MANHATTAN,40.724693,-73.99419,MOTT STREET,EAST HOUSTON STREET,,0,0,6.6,0.0,0.0,0.0,9.7,272.0,MANHATTAN,195,EB
2019,11,16,22,30,MANHATTAN,40.77221,-73.98219,WEST 64 STREET,BROADWAY,,0,0,2.8,0.0,0.0,0.0,7.8,34.0,MANHATTAN,84,NB
2019,11,16,22,45,MANHATTAN,40.744778,-73.97589,EAST 34 STREET,2 AVENUE,,0,0,2.8,0.0,0.0,0.0,7.8,34.0,MANHATTAN,449,SB
2019,11,16,4,15,MANHATTAN,40.781387,-73.95213,EAST 90 STREET,3 AVENUE,,0,0,5.8,0.0,0.0,0.0,16.1,331.0,BRONX,22,SB
2019,11,17,2,15,MANHATTAN,40.7591,-73.99215,WEST 43 STREET,9 AVENUE,,0,0,0.4,0.0,0.0,0.0,15.9,18.0,MANHATTAN,249,SB
2019,11,17,3,45,MANHATTAN,40.72247,-73.987144,LUDLOW STREET,EAST HOUSTON STREET,,0,0,-0.0,0.0,0.0,0.0,17.3,23.0,MANHATTAN,155,EB
2019,11,17,16,45,MANHATTAN,40.798622,-73.94163,EAST 116 STREET,LEXINGTON AVENUE,,1,0,2.7,0.0,0.0,99.0,18.8,36.0,MANHATTAN,263,SB
2019,11,17,16,30,BROOKLYN,40.681686,-73.871574,CRESCENT STREET,ATLANTIC AVENUE,,1,0,2.7,0.0,0.0,99.0,18.8,36.0,BROOKLYN,269,WB
2019,11,17,18,45,MANHATTAN,40.773033,-73.98221,WEST 65 STREET,BROADWAY,,0,0,4.2,0.0,0.0,93.0,18.1,31.0,MANHATTAN,99,NB
2019,11,17,5,30,MANHATTAN,40.745384,-73.99471,WEST 25 STREET,7 AVENUE,,0,0,-0.6,0.0,0.0,1.0,15.5,31.0,MANHATTAN,114,SB
2019,11,17,12,45,MANHATTAN,40.76812,-73.95887,EAST 71 STREET,2 AVENUE,,0,0,-0.6,0.0,0.0,88.0,16.9,20.0,MANHATTAN,418,SB
2019,11,17,10,0,BROOKLYN,40.641884,-74.0065,51 STREET,7 AVENUE,,0,0,-1.3,0.0,0.0,94.0,16.5,10.0,MANHATTAN,214,SB
2019,11,17,0,0,BROOKLYN,40.686646,-73.97982,SCHERMERHORN STREET,3 AVENUE,,0,0,1.2,0.0,0.0,0.0,12.8,16.0,BRONX,55,SB
2019,11,17,0,45,MANHATTAN,40.762226,-73.96819,EAST 59 STREET,LEXINGTON AVENUE,,0,0,1.2,0.0,0.0,0.0,12.8,16.0,MANHATTAN,309,SB
2019,11,17,0,0,MANHATTAN,40.717724,-73.98579,WILLIAMSBURG BRIDGE,CLINTON STREET,,1,0,1.2,0.0,0.0,0.0,12.8,16.0,BROOKLYN,20,SB
2019,11,17,11,0,BROOKLYN,40.6287,-74.022964,76 STREET,5 AVENUE,,2,0,-1.2,0.0,0.0,90.0,17.4,13.0,MANHATTAN,220,SB
2019,11,17,11,15,MANHATTAN,40.74788,-73.97543,EAST 38 STREET,QUEENS MIDTOWN TUNNEL EXIT,,1,0,-1.2,0.0,0.0,90.0,17.4,13.0,MANHATTAN,138,NB
2019,11,17,20,45,MANHATTAN,40.75076,-73.96843,EAST 45 STREET,1 AVENUE,,0,0,4.4,0.0,0.0,97.0,17.6,26.0,MANHATTAN,200,NB
2019,11,17,15,45,BRONX,40.88437,-73.90105,WEST 237 STREET,BROADWAY,,0,0,1.9,0.0,0.0,98.0,18.5,37.0,MANHATTAN,96,NB
2019,11,17,7,45,MANHATTAN,40.73321,-73.99112,EAST 12 STREET,BROADWAY,,0,0,-1.0,0.0,0.0,53.0,15.3,19.0,MANHATTAN,27,NB
2019,11,17,7,15,MANHATTAN,40.803123,-73.94045,EAST 122 STREET,PARK AVENUE,,1,0,-1.0,0.0,0.0,53.0,15.3,19.0,MANHATTAN,41,NB
2019,11,18,15,45,,40.624256,-74.02006,79 STREET,7 AVENUE,,0,0,4.6,0.0,0.0,98.0,13.8,7.0,MANHATTAN,252,SB
2019,11,18,18,15,MANHATTAN,40.724136,-73.992615,BOWERY,EAST HOUSTON STREET,,0,0,5.4,0.1,0.1,100.0,12.9,347.0,MANHATTAN,134,EB
2019,11,18,18,45,BROOKLYN,40.676594,-73.89038,HENDRIX STREET,ATLANTIC AVENUE,,1,0,5.4,0.1,0.1,100.0,12.9,347.0,BROOKLYN,206,WB
2019,11,18,18,0,,40.768482,-73.98208,COLUMBUS CIRCLE,BROADWAY,,1,0,5.4,0.1,0.1,100.0,12.9,347.0,MANHATTAN,125,NB
2019,11,18,4,30,BRONX,40.844204,-73.89742,EAST 175 STREET,3 AVENUE,,0,0,3.7,0.0,0.0,100.0,17.1,25.0,BRONX,16,SB
2019,11,18,17,0,QUEENS,40.75221,-73.90443,57 STREET,BROADWAY,,0,0,5.2,0.0,0.0,100.0,12.5,348.0,MANHATTAN,142,NB
2019,11,18,7,45,MANHATTAN,40.779495,-73.95771,EAST 85 STREET,PARK AVENUE,,0,0,3.6,0.0,0.0,100.0,16.8,15.0,MANHATTAN,280,NB
2019,11,18,7,15,BROOKLYN,40.630985,-74.02203,73 STREET,5 AVENUE,,0,0,3.6,0.0,0.0,100.0,16.8,15.0,MANHATTAN,117,SB
2019,11,18,8,45,MANHATTAN,40.74608,-73.974945,EAST 36 STREET,2 AVENUE,,0,0,3.6,0.0,0.0,100.0,17.3,12.0,MANHATTAN,288,SB
2019,11,18,8,45,MANHATTAN,40.75738,-73.966705,EAST 54 STREET,2 AVENUE,,0,0,3.6,0.0,0.0,100.0,17.3,12.0,MANHATTAN,288,SB
2019,11,18,8,45,MANHATTAN,40.780125,-73.95304,EAST 88 STREET,3 AVENUE,,0,0,3.6,0.0,0.0,100.0,17.3,12.0,BRONX,63,NB
2019,11,18,8,30,BRONX,40.826855,-73.922676,EAST 161 STREET,GRAND CONCOURSE,,1,0,3.6,0.0,0.0,100.0,17.3,12.0,BRONX,24,SB
2019,11,18,20,0,MANHATTAN,40.748863,-73.97584,EAST 39 STREET,3 AVENUE,,0,0,5.4,0.0,0.0,100.0,11.9,335.0,BRONX,60,SB
2019,11,18,20,45,MANHATTAN,40.741055,-73.99786,WEST 18 STREET,7 AVENUE,,0,0,5.4,0.0,0.0,100.0,11.9,335.0,MANHATTAN,245,SB
2019,11,18,20,30,MANHATTAN,40.743782,-73.97352,EAST 34 STREET,1 AVENUE,,1,0,5.4,0.0,0.0,100.0,11.9,335.0,MANHATTAN,230,NB
2019,11,18,0,0,QUEENS,40.760143,-73.907005,50 STREET,30 AVENUE,,0,0,4.3,0.0,0.0,93.0,18.6,32.0,QUEENS,8,WB
2019,11,18,0,0,MANHATTAN,40.714165,-74.00632,CHAMBERS STREET,BROADWAY,,1,0,4.3,0.0,0.0,93.0,18.6,32.0,MANHATTAN,45,NB
2019,11,18,0,0,BROOKLYN,40.62636,-74.00831,BAY RIDGE AVENUE,11 AVENUE,,1,0,4.3,0.0,0.0,93.0,18.6,32.0,MANHATTAN,107,SB
2019,11,18,9,30,MANHATTAN,40.7509,-73.99812,WEST 30 STREET,9 AVENUE,,0,0,3.6,0.0,0.0,100.0,16.8,9.0,MANHATTAN,264,SB
2019,11,18,9,30,MANHATTAN,40.804375,-73.93742,EAST 125 STREET,LEXINGTON AVENUE,,0,0,3.6,0.0,0.0,100.0,16.8,9.0,MANHATTAN,269,SB
2019,11,18,9,30,BROOKLYN,40.659863,-73.97752,PROSPECT PARK SOUTHWEST,10 AVENUE,,0,0,3.6,0.0,0.0,100.0,16.8,9.0,MANHATTAN,301,NB
2019,11,18,9,15,MANHATTAN,40.770313,-73.99141,WEST 57 STREET,11 AVENUE,,0,0,3.6,0.0,0.0,100.0,16.8,9.0,MANHATTAN,288,SB
2019,11,18,9,0,MANHATTAN,40.746857,-74.008,WEST 20 STREET,11 AVENUE,,0,0,3.6,0.0,0.0,100.0,16.8,9.0,MANHATTAN,55,NB
2019,11,18,16,15,BRONX,40.857418,-73.899956,EAST 183 STREET,GRAND CONCOURSE,,2,0,5.0,0.0,0.0,100.0,13.0,358.0,BRONX,90,NB
2019,11,18,16,0,MANHATTAN,40.76229,-73.974464,WEST 56 STREET,5 AVENUE,,0,0,5.0,0.0,0.0,100.0,13.0,358.0,MANHATTAN,238,SB
2019,11,18,16,0,MANHATTAN,40.760857,-73.961075,EAST 61 STREET,1 AVENUE,,0,0,5.0,0.0,0.0,100.0,13.0,358.0,MANHATTAN,331,NB
2019,11,18,10,15,MANHATTAN,40.821636,-73.93909,WEST 145 STREET,7 AVENUE,,0,0,3.2,0.0,0.0,99.0,13.3,360.0,MANHATTAN,218,SB
2019,11,18,6,15,MANHATTAN,40.717342,-73.99118,ALLEN STREET,GRAND STREET,,1,0,3.6,0.0,0.0,100.0,17.8,18.0,MANHATTAN,28,EB
2019,11,18,6,15,MANHATTAN,40.74769,-74.00417,WEST 23 STREET,10 AVENUE,,1,0,3.6,0.0,0.0,100.0,17.8,18.0,MANHATTAN,195,NB
2019,11,18,23,45,,40.71445,-73.9306,METROPOLITAN AVENUE,GRAND STREET,,0,0,5.1,0.1,0.1,100.0,8.1,347.0,MANHATTAN,26,EB
2019,11,18,19,30,MANHATTAN,40.74462,-74.0027,WEST 20 STREET,9 AVENUE,,0,0,5.3,0.0,0.0,100.0,12.3,339.0,MANHATTAN,338,SB
2019,11,18,19,30,MANHATTAN,40.783844,-73.979996,WEST 79 STREET,BROADWAY,,1,0,5.3,0.0,0.0,100.0,12.3,339.0,MANHATTAN,141,NB
2019,11,18,14,0,MANHATTAN,40.8018,-73.96108,WEST 110 STREET,COLUMBUS AVENUE,,1,0,3.8,0.0,0.0,100.0,13.8,9.0,MANHATTAN,210,SB
2019,11,18,14,0,BROOKLYN,40.62825,-74.009926,68 STREET,10 AVENUE,,0,0,3.8,0.0,0.0,100.0,13.8,9.0,MANHATTAN,334,NB
2019,11,18,13,0,BROOKLYN,,,65 STREET,8 AVENUE,,0,0,3.7,0.0,0.0,100.0,14.1,3.0,MANHATTAN,272,NB
2019,11,18,13,45,BROOKLYN,40.637756,-74.00721,56 STREET,8 AVENUE,,0,0,3.7,0.0,0.0,100.0,14.1,3.0,MANHATTAN,260,NB
2019,11,19,13,30,BRONX,40.849106,-73.89495,EAST 179 STREET,3 AVENUE,,0,0,4.9,0.0,0.0,95.0,4.0,265.0,MANHATTAN,159,NB
2019,11,19,13,0,BROOKLYN,40.650448,-73.91111,DITMAS AVENUE,EAST 95 STREET,,0,0,4.9,0.0,0.0,95.0,4.0,265.0,BROOKLYN,27,SB
2019,11,19,13,30,MANHATTAN,40.768803,-73.95837,EAST 72 STREET,2 AVENUE,,0,0,4.9,0.0,0.0,95.0,4.0,265.0,MANHATTAN,313,SB
2019,11,19,13,15,MANHATTAN,40.750763,-73.97446,EAST 42 STREET,3 AVENUE,,0,0,4.9,0.0,0.0,95.0,4.0,265.0,MANHATTAN,232,NB
2019,11,19,7,45,BROOKLYN,40.660114,-74.00191,28 STREET,3 AVENUE,,0,0,5.2,1.4,1.4,100.0,6.2,260.0,MANHATTAN,276,NB
2019,11,19,17,0,BROOKLYN,40.607258,-74.00265,18 AVENUE,86 STREET,,0,0,7.3,0.0,0.0,84.0,10.5,286.0,BROOKLYN,113,SB
2019,11,19,10,0,,40.63651,-74.133,NEW STREET,PARK AVENUE,,0,0,4.7,0.0,0.0,69.0,2.6,304.0,MANHATTAN,159,SB
2019,11,19,10,15,MANHATTAN,40.75112,-73.97127,EAST 44 STREET,2 AVENUE,,0,0,4.7,0.0,0.0,69.0,2.6,304.0,MANHATTAN,273,SB
2019,11,19,10,30,MANHATTAN,40.742023,-73.98292,EAST 27 STREET,LEXINGTON AVENUE,,0,0,4.7,0.0,0.0,69.0,2.6,304.0,MANHATTAN,216,SB
2019,11,19,10,30,MANHATTAN,40.756653,-73.97858,WEST 47 STREET,5 AVENUE,,0,0,4.7,0.0,0.0,69.0,2.6,304.0,MANHATTAN,84,SB
2019,11,19,23,15,,,,VANCORTLANDT PARK WEST,BROADWAY,,0,0,6.5,0.0,0.0,36.0,6.1,3.0,MANHATTAN,71,NB
2019,11,19,23,15,MANHATTAN,40.73329,-73.98719,EAST 14 STREET,3 AVENUE,,0,0,6.5,0.0,0.0,36.0,6.1,3.0,MANHATTAN,354,NB
2019,11,19,11,15,MANHATTAN,40.740917,-73.9881,EAST 23 STREET,MADISON AVENUE,,0,0,4.9,0.0,0.0,95.0,4.3,275.0,MANHATTAN,80,NB
2019,11,19,11,30,QUEENS,40.742786,-73.88264,BRITTON AVENUE,BROADWAY,,1,0,4.9,0.0,0.0,95.0,4.3,275.0,MANHATTAN,77,NB
2019,11,19,16,15,MANHATTAN,40.774227,-73.98112,WEST 67 STREET,COLUMBUS AVENUE,,0,0,7.0,0.0,0.0,79.0,9.6,283.0,MANHATTAN,271,SB
2019,11,19,16,45,MANHATTAN,40.822834,-73.941925,WEST 145 STREET,8 AVENUE,,0,0,7.0,0.0,0.0,79.0,9.6,283.0,MANHATTAN,282,NB
2019,11,19,16,30,BROOKLYN,40.640556,-73.976875,EAST 3 STREET,AVENUE C,,1,0,7.0,0.0,0.0,79.0,9.6,283.0,MANHATTAN,76,SB
2019,11,19,16,15,MANHATTAN,,,41 STREET,3 AVENUE,,1,0,7.0,0.0,0.0,79.0,9.6,283.0,MANHATTAN,321,NB
2019,11,19,9,0,QUEENS,40.737785,-73.92263,50 AVENUE,43 STREET,,0,0,5.5,0.3,0.3,97.0,4.1,285.0,QUEENS,64,SB
2019,11,19,9,15,MANHATTAN,40.74281,-73.99659,WEST 21 STREET,7 AVENUE,,0,0,5.5,0.3,0.3,97.0,4.1,285.0,MANHATTAN,232,SB
2019,11,19,9,45,MANHATTAN,40.787224,-73.95417,EAST 96 STREET,MADISON AVENUE,,0,0,5.5,0.3,0.3,97.0,4.1,285.0,MANHATTAN,81,NB
2019,11,19,21,45,MANHATTAN,40.7736,-73.98158,WEST 66 STREET,COLUMBUS AVENUE,,0,0,8.9,0.0,0.0,76.0,5.4,312.0,MANHATTAN,276,SB
2019,11,19,21,15,MANHATTAN,40.763546,-73.969345,EAST 60 STREET,PARK AVENUE,,0,0,8.9,0.0,0.0,76.0,5.4,312.0,MANHATTAN,198,SB
2019,11,19,4,0,MANHATTAN,40.774227,-73.98112,WEST 67 STREET,COLUMBUS AVENUE,,0,0,4.9,2.0,2.0,100.0,5.4,323.0,MANHATTAN,37,SB
2019,11,19,18,0,MANHATTAN,40.76031,-73.9717,EAST 55 STREET,PARK AVENUE,,0,0,7.9,0.0,0.0,86.0,10.2,288.0,MANHATTAN,212,SB
2019,11,19,0,0,BROOKLYN,40.69689,-73.95564,SPENCER STREET,PARK AVENUE,,0,0,5.2,0.3,0.3,100.0,8.0,342.0,MANHATTAN,104,NB
2019,11,19,12,15,BROOKLYN,40.66455,-73.98023,11 STREET,8 AVENUE,,0,0,4.8,0.0,0.0,94.0,4.3,270.0,MANHATTAN,174,NB
2019,11,19,12,45,MANHATTAN,40.757233,-73.9898,WEST 42 STREET,8 AVENUE,,0,0,4.8,0.0,0.0,94.0,4.3,270.0,MANHATTAN,201,NB
2019,11,19,14,0,BRONX,40.824066,-73.908714,EAST 163 STREET,3 AVENUE,,0,0,5.7,0.0,0.0,56.0,4.7,261.0,MANHATTAN,219,NB
2019,11,20,10,15,MANHATTAN,,,39 STREET,8 AVENUE,,0,0,4.6,0.0,0.0,12.0,7.9,321.0,MANHATTAN,159,NB
2019,11,20,10,15,BROOKLYN,40.636353,-73.99432,49 STREET,12 AVENUE,,0,0,4.6,0.0,0.0,12.0,7.9,321.0,MANHATTAN,539,NB
2019,11,20,10,30,MANHATTAN,40.756035,-73.98695,WEST 42 STREET,7 AVENUE,,0,0,4.6,0.0,0.0,12.0,7.9,321.0,MANHATTAN,234,SB
2019,11,20,10,45,STATEN ISLAND,40.62894,-74.116196,FOREST AVENUE,BROADWAY,,0,0,4.6,0.0,0.0,12.0,7.9,321.0,MANHATTAN,72,NB
2019,11,20,21,0,BRONX,40.824066,-73.908714,EAST 163 STREET,3 AVENUE,,2,0,7.3,0.0,0.0,2.0,11.5,328.0,MANHATTAN,349,NB
2019,11,20,21,15,,,,FIVE AVENUE,5 AVENUE,,0,0,7.3,0.0,0.0,2.0,11.5,328.0,MANHATTAN,189,SB
2019,11,20,7,45,MANHATTAN,40.757828,-73.99308,WEST 41 STREET,9 AVENUE,,0,0,5.6,0.0,0.0,29.0,7.8,338.0,MANHATTAN,302,SB
2019,11,20,7,30,MANHATTAN,40.8076,-73.93719,EAST 129 STREET,PARK AVENUE,,0,0,5.6,0.0,0.0,29.0,7.8,338.0,MANHATTAN,257,NB
2019,11,20,16,45,BROOKLYN,40.642796,-74.00197,47 STREET,8 AVENUE,,0,0,6.2,0.0,0.0,66.0,16.6,336.0,MANHATTAN,281,NB
2019,11,20,12,15,,,,HAMILTON AVENUE,3 AVENUE,,0,0,4.5,0.0,0.0,19.0,9.2,318.0,MANHATTAN,218,NB
2019,11,20,17,30,MANHATTAN,40.770313,-73.99141,WEST 57 STREET,11 AVENUE,,0,0,6.9,0.0,0.0,66.0,16.7,335.0,MANHATTAN,255,SB
2019,11,20,17,45,MANHATTAN,40.749603,-73.97951,EAST 38 STREET,PARK AVENUE,,1,0,6.9,0.0,0.0,66.0,16.7,335.0,MANHATTAN,209,SB
2019,11,20,17,45,MANHATTAN,40.79925,-73.93907,EAST 118 STREET,3 AVENUE,,0,0,6.9,0.0,0.0,66.0,16.7,335.0,MANHATTAN,278,NB
2019,11,20,17,15,MANHATTAN,40.766556,-73.96294,EAST 67 STREET,3 AVENUE,,1,0,6.9,0.0,0.0,66.0,16.7,335.0,MANHATTAN,246,NB
2019,11,20,14,15,MANHATTAN,40.753,-73.969894,EAST 47 STREET,2 AVENUE,,1,0,4.9,0.0,0.0,47.0,13.2,331.0,MANHATTAN,357,SB
2019,11,20,8,45,BROOKLYN,40.68405,-73.98157,DEAN STREET,3 AVENUE,,0,0,5.5,0.0,0.0,21.0,8.0,333.0,MANHATTAN,297,NB
2019,11,20,8,45,MANHATTAN,40.76285,-73.967735,EAST 60 STREET,LEXINGTON AVENUE,,0,0,5.5,0.0,0.0,21.0,8.0,333.0,MANHATTAN,242,SB
2019,11,20,13,15,BROOKLYN,40.653873,-74.008156,39 STREET,3 AVENUE,,0,0,4.6,0.0,0.0,31.0,10.0,322.0,MANHATTAN,267,NB
2019,11,20,5,45,MANHATTAN,40.7606,-73.96434,EAST 59 STREET,2 AVENUE,,0,0,5.8,0.0,0.0,43.0,6.9,321.0,MANHATTAN,189,SB
2019,11,20,5,45,MANHATTAN,40.802753,-73.93358,EAST 125 STREET,2 AVENUE,,1,0,5.8,0.0,0.0,43.0,6.9,321.0,MANHATTAN,189,SB
2019,11,21,15,15,QUEENS,40.792965,-73.812965,CLINTONVILLE STREET,10 AVENUE,,0,0,7.3,0.0,0.0,0.0,7.0,339.0,MANHATTAN,391,NB
2019,11,21,0,45,MANHATTAN,40.746002,-73.99427,WEST 26 STREET,7 AVENUE,,0,0,6.1,0.0,0.0,28.0,13.2,317.0,MANHATTAN,209,SB
2019,11,21,7,30,BROOKLYN,40.650772,-74.01519,47 STREET,2 AVENUE,,0,0,4.7,0.0,0.0,7.0,14.1,328.0,MANHATTAN,301,SB
2019,11,21,16,30,BROOKLYN,40.639435,-74.00546,53 STREET,8 AVENUE,,0,0,8.0,0.0,0.0,0.0,7.6,335.0,MANHATTAN,271,NB
2019,11,21,16,15,MANHATTAN,40.804676,-73.93223,EAST 128 STREET,2 AVENUE,,0,0,8.0,0.0,0.0,0.0,7.6,335.0,MANHATTAN,435,SB
2019,11,21,16,15,MANHATTAN,40.760773,-73.984474,WEST 49 STREET,BROADWAY,,0,0,8.0,0.0,0.0,0.0,7.6,335.0,MANHATTAN,154,NB
2019,11,21,21,15,MANHATTAN,40.795437,-73.943954,EAST 111 STREET,LEXINGTON AVENUE,,1,0,9.4,0.0,0.0,0.0,6.6,221.0,MANHATTAN,271,SB
2019,11,21,8,15,MANHATTAN,40.75022,-73.979065,EAST 39 STREET,PARK AVENUE,,0,0,4.5,0.0,0.0,5.0,13.9,329.0,MANHATTAN,158,SB
2019,11,21,8,15,BROOKLYN,40.63849,-73.95017,FOSTER AVENUE,EAST 28 STREET,,0,0,4.5,0.0,0.0,5.0,13.9,329.0,BROOKLYN,40,SB
2019,11,21,8,45,,40.612724,-73.94418,NOSTRAND AVENUE,AVENUE P,,1,0,4.5,0.0,0.0,5.0,13.9,329.0,BROOKLYN,71,WB
2019,11,21,17,0,MANHATTAN,40.79859,-73.933525,EAST 120 STREET,1 AVENUE,,1,0,9.0,0.0,0.0,0.0,6.2,324.0,MANHATTAN,256,NB
2019,11,21,11,15,MANHATTAN,40.820293,-73.94378,WEST 141 STREET,8 AVENUE,,0,0,2.9,0.0,0.0,0.0,5.6,310.0,MANHATTAN,140,NB
2019,11,21,11,0,MANHATTAN,40.734673,-73.99459,EAST 12 STREET,5 AVENUE,,0,0,2.9,0.0,0.0,0.0,5.6,310.0,MANHATTAN,187,SB
2019,11,21,11,15,MANHATTAN,40.748363,-73.98041,EAST 36 STREET,PARK AVENUE,,1,0,2.9,0.0,0.0,0.0,5.6,310.0,MANHATTAN,194,SB
2019,11,21,11,30,MANHATTAN,40.772373,-73.96079,EAST 75 STREET,LEXINGTON AVENUE,,0,0,2.9,0.0,0.0,0.0,5.6,310.0,MANHATTAN,183,SB
2019,11,21,20,45,MANHATTAN,40.75895,-73.96849,EAST 55 STREET,3 AVENUE,,0,0,9.6,0.0,0.0,0.0,5.5,247.0,MANHATTAN,409,NB
2019,11,21,20,0,QUEENS,40.748993,-73.89687,69 STREET,BROADWAY,,0,0,9.6,0.0,0.0,0.0,5.5,247.0,MANHATTAN,98,NB
2019,11,21,18,45,,40.710476,-73.963844,BEDFORD AVENUE,BROADWAY,,0,0,8.9,0.0,0.0,0.0,6.2,291.0,MANHATTAN,129,NB
2019,11,21,12,45,MANHATTAN,40.76729,-73.96661,EAST 66 STREET,PARK AVENUE,,0,0,3.2,0.0,0.0,0.0,7.3,303.0,MANHATTAN,191,SB
2019,11,21,12,15,MANHATTAN,40.745403,-73.97737,EAST 34 STREET,QUEENS MIDTOWN TUNNEL EXIT,,1,0,3.2,0.0,0.0,0.0,7.3,303.0,MANHATTAN,126,NB
2019,11,21,12,15,MANHATTAN,40.717342,-73.99118,ALLEN STREET,GRAND STREET,,0,0,3.2,0.0,0.0,0.0,7.3,303.0,MANHATTAN,50,EB
2019,11,21,12,15,MANHATTAN,40.79084,-73.97457,WEST 90 STREET,BROADWAY,,0,0,3.2,0.0,0.0,0.0,7.3,303.0,MANHATTAN,98,NB
